tahun,jenis_prep,daerah_prep,garis-kemiskinan-perkapita,pengeluaran-perkapita,upah-minimum-provinsi,upah-pekerja-perjam,gaji,target
2020,0,2,410225.0,800424.0,3005460.0,25032,4005120,3
2020,0,2,410811.0,800424.0,3005460.0,25032,4005120,3
2021,0,1,426912.0,842908.0,3005460.0,25736,4117760,3
2021,0,1,429830.0,842908.0,3005460.0,25736,4117760,3
2022,0,1,453563.0,868121.0,3050172.0,23528,3764480,3
2022,0,1,486016.0,868121.0,3050172.0,23528,3764480,3
2021,0,0,458274.0,645900.0,3005460.0,25736,4117760,3
2021,0,0,467527.0,645900.0,3005460.0,25736,4117760,3
2022,0,0,496488.0,672520.0,3050172.0,23528,3764480,3
2022,0,0,525085.0,672520.0,3050172.0,23528,3764480,3
2021,0,2,429298.0,828206.0,3005460.0,25736,4117760,3
2021,0,2,432804.0,828206.0,3005460.0,25736,4117760,3
2022,0,2,458362.0,846221.0,3050172.0,23528,3764480,3
2022,0,2,491238.0,846221.0,3050172.0,23528,3764480,3
2015,1,1,155149.0,809066.0,1954000.0,18863,3018080,3
2015,1,1,166916.0,809066.0,1954000.0,18863,3018080,3
2016,1,1,168404.0,842368.0,2178710.0,21019,3363040,3
2016,1,1,171398.0,842368.0,2178710.0,21019,3363040,3
2015,1,0,104127.0,404211.0,1954000.0,18863,3018080,3
2015,1,0,113367.0,404211.0,1954000.0,18863,3018080,3
2016,1,0,113836.0,464081.0,2178710.0,21019,3363040,3
2016,1,0,115276.0,464081.0,2178710.0,21019,3363040,3
2015,1,2,146782.0,742641.0,1954000.0,18863,3018080,3
2015,1,2,158135.0,742641.0,1954000.0,18863,3018080,3
2016,1,2,159715.0,783597.0,2178710.0,21019,3363040,3
2016,1,2,162729.0,783597.0,2178710.0,21019,3363040,3
2017,1,1,175688.0,869299.0,2358454.0,19832,3173120,3
2017,1,1,182583.0,869299.0,2358454.0,19832,3173120,3
2018,1,1,190164.0,881087.0,2563875.0,23212,3713920,3
2018,1,1,194632.0,881087.0,2563875.0,23212,3713920,3
2017,1,0,117473.0,442556.0,2358454.0,19832,3173120,3
2017,1,0,120529.0,442556.0,2358454.0,19832,3173120,3
2018,1,0,131906.0,496566.0,2563875.0,23212,3713920,3
2018,1,0,137637.0,496566.0,2563875.0,23212,3713920,3
2017,1,2,166969.0,805333.0,2358454.0,19832,3173120,3
2017,1,2,173687.0,805333.0,2358454.0,19832,3173120,3
2018,1,2,181902.0,826447.0,2563875.0,23212,3713920,3
2018,1,2,188369.0,826447.0,2563875.0,23212,3713920,3
2019,1,1,204035.0,1044092.0,2769754.0,22912,3665920,3
2019,1,1,208017.0,1044092.0,2769754.0,22912,3665920,3
2020,1,1,210186.0,1023031.0,3005460.0,25032,4005120,3
2020,1,1,211289.0,1023031.0,3005460.0,25032,4005120,3
2019,1,0,144058.0,499045.0,2769754.0,22912,3665920,3
2019,1,0,147937.0,499045.0,2769754.0,22912,3665920,3
2020,1,0,152786.0,520509.0,3005460.0,25032,4005120,3
2020,1,0,153682.0,520509.0,3005460.0,25032,4005120,3
2019,1,2,198052.0,989093.0,2769754.0,22912,3665920,3
2019,1,2,201968.0,989093.0,2769754.0,22912,3665920,3
2020,1,2,204502.0,973096.0,3005460.0,25032,4005120,3
2020,1,2,206721.0,973096.0,3005460.0,25032,4005120,3
2021,1,1,217689.0,1068082.0,3005460.0,25736,4117760,3
2021,1,1,225676.0,1068082.0,3005460.0,25736,4117760,3
2022,1,1,233682.0,1044718.0,3050172.0,23528,3764480,3
2022,1,1,247232.0,1044718.0,3050172.0,23528,3764480,3
2021,1,0,156472.0,518795.0,3005460.0,25736,4117760,3
2021,1,0,159285.0,518795.0,3005460.0,25736,4117760,3
2022,1,0,162820.0,515616.0,3050172.0,23528,3764480,3
2022,1,0,172647.0,515616.0,3050172.0,23528,3764480,3
2021,1,2,213127.0,1027089.0,3005460.0,25736,4117760,3
2021,1,2,221050.0,1027089.0,3005460.0,25736,4117760,3
2022,1,2,225707.0,985478.0,3050172.0,23528,3764480,3
2022,1,2,239224.0,985478.0,3050172.0,23528,3764480,3
2015,2,1,454147.0,1434924.0,1954000.0,18863,3018080,3
2015,2,1,485496.0,1434924.0,1954000.0,18863,3018080,3
2016,2,1,494418.0,1556906.0,2178710.0,21019,3363040,3
2016,2,1,505980.0,1556906.0,2178710.0,21019,3363040,3
2015,2,0,420638.0,885086.0,1954000.0,18863,3018080,3
2015,2,0,456933.0,885086.0,1954000.0,18863,3018080,3
2016,2,0,466989.0,966127.0,2178710.0,21019,3363040,3
2016,2,0,481687.0,966127.0,2178710.0,21019,3363040,3
2015,2,2,448652.0,1344712.0,1954000.0,18863,3018080,3
2015,2,2,480812.0,1344712.0,1954000.0,18863,3018080,3
2016,2,2,490157.0,1465121.0,2178710.0,21019,3363040,3
2016,2,2,502653.0,1465121.0,2178710.0,21019,3363040,3
2017,2,1,516418.0,1663555.0,2358454.0,19832,3173120,3
2017,2,1,540062.0,1663555.0,2358454.0,19832,3173120,3
2018,2,1,563993.0,1655145.0,2563875.0,23212,3713920,3
2018,2,1,570910.0,1655145.0,2563875.0,23212,3713920,3
2017,2,0,492642.0,1005233.0,2358454.0,19832,3173120,3
2017,2,0,507795.0,1005233.0,2358454.0,19832,3173120,3
2018,2,0,528788.0,1086852.0,2563875.0,23212,3713920,3
2018,2,0,543187.0,1086852.0,2563875.0,23212,3713920,3
2017,2,2,513236.0,1564877.0,2358454.0,19832,3173120,3
2017,2,2,536026.0,1564877.0,2358454.0,19832,3173120,3
2018,2,2,559291.0,1574391.0,2563875.0,23212,3713920,3
2018,2,2,567972.0,1574391.0,2563875.0,23212,3713920,3
2019,2,1,597894.0,1853241.0,2769754.0,22912,3665920,3
2019,2,1,605210.0,1853241.0,2769754.0,22912,3665920,3
2020,2,1,616743.0,1843005.0,3005460.0,25032,4005120,3
2020,2,1,619461.0,1843005.0,3005460.0,25032,4005120,3
2019,2,0,556248.0,1109078.0,2769754.0,22912,3665920,3
2019,2,0,577259.0,1109078.0,2769754.0,22912,3665920,3
2020,2,0,595249.0,1143743.0,3005460.0,25032,4005120,3
2020,2,0,597899.0,1143743.0,3005460.0,25032,4005120,3
2019,2,2,594059.0,1778150.0,2769754.0,22912,3665920,3
2019,2,2,602038.0,1778150.0,2769754.0,22912,3665920,3
2020,2,2,614727.0,1773521.0,3005460.0,25032,4005120,3
2020,2,2,617532.0,1773521.0,3005460.0,25032,4005120,3
2021,2,1,644601.0,1910991.0,3005460.0,25736,4117760,3
2021,2,1,655506.0,1910991.0,3005460.0,25736,4117760,3
2022,2,1,687245.0,1912840.0,3050172.0,23528,3764480,3
2022,2,1,733248.0,1912840.0,3050172.0,23528,3764480,3
2021,2,0,614746.0,1164695.0,3005460.0,25736,4117760,3
2021,2,0,626811.0,1164695.0,3005460.0,25736,4117760,3
2022,2,0,659308.0,1188137.0,3050172.0,23528,3764480,3
2022,2,0,697732.0,1188137.0,3050172.0,23528,3764480,3
2021,2,2,642425.0,1855295.0,3005460.0,25736,4117760,3
2021,2,2,653854.0,1855295.0,3005460.0,25736,4117760,3
2022,2,2,684069.0,1831700.0,3050172.0,23528,3764480,3
2022,2,2,730462.0,1831700.0,3050172.0,23528,3764480,3
2015,0,1,319595.0,615486.0,2700000.0,17012,2721920,3
2015,0,1,327678.0,615486.0,2700000.0,17012,2721920,3
2016,0,1,329644.0,692206.0,3100000.0,23181,3708960,3
2016,0,1,334938.0,692206.0,3100000.0,23181,3708960,3
2015,0,0,,,2700000.0,17012,2721920,1
2015,0,0,,,2700000.0,17012,2721920,1
2016,0,0,,,3100000.0,23181,3708960,1
2016,0,0,,,3100000.0,23181,3708960,1
2015,0,2,319595.0,615486.0,2700000.0,17012,2721920,3
2015,0,2,327678.0,615486.0,2700000.0,17012,2721920,3
2016,0,2,329644.0,692207.0,3100000.0,23181,3708960,3
2016,0,2,334938.0,692207.0,3100000.0,23181,3708960,3
2017,0,1,347382.0,797828.0,3355750.0,23826,3812160,3
2017,0,1,383192.0,797828.0,3355750.0,23826,3812160,3
2018,0,1,394158.0,847846.0,3648036.0,25238,4038080,3
2018,0,1,408790.0,847846.0,3648036.0,25238,4038080,3
2017,0,0,,,3355750.0,23826,3812160,1
2017,0,0,,,3355750.0,23826,3812160,1
2018,0,0,,,3648036.0,25238,4038080,1
2018,0,0,,,3648036.0,25238,4038080,1
2017,0,2,347382.0,797828.0,3355750.0,23826,3812160,3
2017,0,2,383192.0,797828.0,3355750.0,23826,3812160,3
2018,0,2,394158.0,847846.0,3648036.0,25238,4038080,3
2018,0,2,408790.0,847846.0,3648036.0,25238,4038080,3
2019,0,1,429915.0,877448.0,3940973.0,25236,4037760,3
2019,0,1,451918.0,877448.0,3940973.0,25236,4037760,3
2020,0,1,466156.0,944687.0,4276350.0,28420,4547200,3
2020,0,1,467847.0,944687.0,4276350.0,28420,4547200,3
2019,0,0,,,3940973.0,25236,4037760,1
2019,0,0,,,3940973.0,25236,4037760,1
2020,0,0,,,4276350.0,28420,4547200,1
2020,0,0,,,4276350.0,28420,4547200,1
2019,0,2,429915.0,877448.0,3940973.0,25236,4037760,3
2019,0,2,451918.0,877448.0,3940973.0,25236,4037760,3
2020,0,2,466156.0,944687.0,4276350.0,28420,4547200,3
2020,0,2,467847.0,944687.0,4276350.0,28420,4547200,3
2021,0,1,479332.0,923932.0,1765000.0,30662,4905920,3
2021,0,1,490918.0,923932.0,1765000.0,30662,4905920,3
2022,0,1,508239.0,953320.0,4641854.0,32685,5229600,3
2022,0,1,534819.0,953320.0,4641854.0,32685,5229600,3
2021,0,0,,,1765000.0,30662,4905920,1
2021,0,0,,,1765000.0,30662,4905920,1
2022,0,0,,,4641854.0,32685,5229600,1
2022,0,0,,,4641854.0,32685,5229600,1
2021,0,2,479332.0,923932.0,1765000.0,30662,4905920,3
2021,0,2,490918.0,923932.0,1765000.0,30662,4905920,3
2022,0,2,508239.0,953320.0,4641854.0,32685,5229600,3
2022,0,2,534819.0,953320.0,4641854.0,32685,5229600,3
2015,1,1,167793.0,1157945.0,2700000.0,17012,2721920,3
2015,1,1,175361.0,1157945.0,2700000.0,17012,2721920,3
2016,1,1,180715.0,1184441.0,3100000.0,23181,3708960,3
2016,1,1,185752.0,1184441.0,3100000.0,23181,3708960,3
2015,1,0,,,2700000.0,17012,2721920,1
2015,1,0,,,2700000.0,17012,2721920,1
2016,1,0,,,3100000.0,23181,3708960,1
2016,1,0,,,3100000.0,23181,3708960,1
2015,1,2,167793.0,1157945.0,2700000.0,17012,2721920,3
2015,1,2,175361.0,1157945.0,2700000.0,17012,2721920,3
2016,1,2,180715.0,1184441.0,3100000.0,23181,3708960,3
2016,1,2,185752.0,1184441.0,3100000.0,23181,3708960,3
2017,1,1,189163.0,1199617.0,3355750.0,23826,3812160,3
2017,1,1,195054.0,1199617.0,3355750.0,23826,3812160,3
2018,1,1,198949.0,1191309.0,3648036.0,25238,4038080,3
2018,1,1,198987.0,1191309.0,3648036.0,25238,4038080,3
2017,1,0,,,3355750.0,23826,3812160,1
2017,1,0,,,3355750.0,23826,3812160,1
2018,1,0,,,3648036.0,25238,4038080,1
2018,1,0,,,3648036.0,25238,4038080,1
2017,1,2,189163.0,1199617.0,3355750.0,23826,3812160,3
2017,1,2,195054.0,1199617.0,3355750.0,23826,3812160,3
2018,1,2,198949.0,1191309.0,3648036.0,25238,4038080,3
2018,1,2,198987.0,1191309.0,3648036.0,25238,4038080,3
2019,1,1,207345.0,1278663.0,3940973.0,25236,4037760,3
2019,1,1,211437.0,1278663.0,3940973.0,25236,4037760,3
2020,1,1,214245.0,1313304.0,4276350.0,28420,4547200,3
2020,1,1,215491.0,1313304.0,4276350.0,28420,4547200,3
2019,1,0,,,3940973.0,25236,4037760,1
2019,1,0,,,3940973.0,25236,4037760,1
2020,1,0,,,4276350.0,28420,4547200,1
2020,1,0,,,4276350.0,28420,4547200,1
2019,1,2,207345.0,1278663.0,3940973.0,25236,4037760,3
2019,1,2,211437.0,1278663.0,3940973.0,25236,4037760,3
2020,1,2,214245.0,1313304.0,4276350.0,28420,4547200,3
2020,1,2,215491.0,1313304.0,4276350.0,28420,4547200,3
2021,1,1,218306.0,1412496.0,1765000.0,30662,4905920,3
2021,1,1,224134.0,1412496.0,1765000.0,30662,4905920,3
2022,1,1,230716.0,1572026.0,4641854.0,32685,5229600,3
2022,1,1,238551.0,1572026.0,4641854.0,32685,5229600,3
2021,1,0,,,1765000.0,30662,4905920,1
2021,1,0,,,1765000.0,30662,4905920,1
2022,1,0,,,4641854.0,32685,5229600,1
2022,1,0,,,4641854.0,32685,5229600,1
2021,1,2,218306.0,1412496.0,1765000.0,30662,4905920,3
2021,1,2,224134.0,1412496.0,1765000.0,30662,4905920,3
2022,1,2,230716.0,1572026.0,4641854.0,32685,5229600,3
2022,1,2,238551.0,1572026.0,4641854.0,32685,5229600,3
2015,2,1,487388.0,1773431.0,2700000.0,17012,2721920,3
2015,2,1,503038.0,1773431.0,2700000.0,17012,2721920,3
2016,2,1,510359.0,1876647.0,3100000.0,23181,3708960,3
2016,2,1,520690.0,1876647.0,3100000.0,23181,3708960,3
2015,2,0,,,2700000.0,17012,2721920,1
2015,2,0,,,2700000.0,17012,2721920,1
2016,2,0,,,3100000.0,23181,3708960,1
2016,2,0,,,3100000.0,23181,3708960,1
2015,2,2,487388.0,1773431.0,2700000.0,17012,2721920,3
2015,2,2,503039.0,1773431.0,2700000.0,17012,2721920,3
2016,2,2,510359.0,1876648.0,3100000.0,23181,3708960,3
2016,2,2,520690.0,1876648.0,3100000.0,23181,3708960,3
2017,2,1,536546.0,1997446.0,3355750.0,23826,3812160,3
2017,2,1,578247.0,1997446.0,3355750.0,23826,3812160,3
2018,2,1,593108.0,2039157.0,3648036.0,25238,4038080,3
2018,2,1,607778.0,2039157.0,3648036.0,25238,4038080,3
2017,2,0,,,3355750.0,23826,3812160,1
2017,2,0,,,3355750.0,23826,3812160,1
2018,2,0,,,3648036.0,25238,4038080,1
2018,2,0,,,3648036.0,25238,4038080,1
2017,2,2,536545.0,1997446.0,3355750.0,23826,3812160,3
2017,2,2,578246.0,1997446.0,3355750.0,23826,3812160,3
2018,2,2,593107.0,2039157.0,3648036.0,25238,4038080,3
2018,2,2,607778.0,2039157.0,3648036.0,25238,4038080,3
2019,2,1,637260.0,2156112.0,3940973.0,25236,4037760,3
2019,2,1,663355.0,2156112.0,3940973.0,25236,4037760,3
2020,2,1,680401.0,2257991.0,4276350.0,28420,4547200,3
2020,2,1,683339.0,2257991.0,4276350.0,28420,4547200,3
2019,2,0,,,3940973.0,25236,4037760,1
2019,2,0,,,3940973.0,25236,4037760,1
2020,2,0,,,4276350.0,28420,4547200,1
2020,2,0,,,4276350.0,28420,4547200,1
2019,2,2,637260.0,2156112.0,3940973.0,25236,4037760,3
2019,2,2,663355.0,2156112.0,3940973.0,25236,4037760,3
2020,2,2,680401.0,2257991.0,4276350.0,28420,4547200,3
2020,2,2,683338.0,2257991.0,4276350.0,28420,4547200,3
2021,2,1,697638.0,2336429.0,1765000.0,30662,4905920,3
2021,2,1,715052.0,2336429.0,1765000.0,30662,4905920,3
2022,2,1,738955.0,2525347.0,4641854.0,32685,5229600,3
2022,2,1,773370.0,2525347.0,4641854.0,32685,5229600,3
2021,2,0,,,1765000.0,30662,4905920,1
2021,2,0,,,1765000.0,30662,4905920,1
2022,2,0,,,4641854.0,32685,5229600,1
2022,2,0,,,4641854.0,32685,5229600,1
2021,2,2,697638.0,2336429.0,1765000.0,30662,4905920,3
2021,2,2,715052.0,2336429.0,1765000.0,30662,4905920,3
2022,2,2,738955.0,2525347.0,4641854.0,32685,5229600,3
2022,2,2,773370.0,2525347.0,4641854.0,32685,5229600,3
2015,0,1,213479.0,448748.0,1000000.0,11247,1799520,3
2015,0,1,223843.0,448748.0,1000000.0,11247,1799520,3
2016,0,1,228191.0,514628.0,2250000.0,14791,2366560,3
2016,0,1,233953.0,514628.0,2250000.0,14791,2366560,3
2015,0,0,231259.0,378794.0,1000000.0,11247,1799520,3
2015,0,0,241132.0,378794.0,1000000.0,11247,1799520,3
2016,0,0,246605.0,395806.0,2250000.0,14791,2366560,3
2016,0,0,250274.0,395806.0,2250000.0,14791,2366560,3
2015,0,2,219290.0,425883.0,1000000.0,11247,1799520,3
2015,0,2,229494.0,425883.0,1000000.0,11247,1799520,3
2016,0,2,234108.0,477814.0,2250000.0,14791,2366560,3
2016,0,2,238945.0,477814.0,2250000.0,14791,2366560,3
2017,0,1,244750.0,593467.0,1420624.0,16202,2592320,3
2017,0,1,250654.0,593467.0,1420624.0,16202,2592320,3
2018,0,1,263583.0,626039.0,1544361.0,16843,2694880,3
2018,0,1,266339.0,626039.0,1544361.0,16843,2694880,3
2017,0,0,257238.0,484115.0,1420624.0,16202,2592320,3
2017,0,0,265183.0,484115.0,1420624.0,16202,2592320,3
2018,0,0,274016.0,529194.0,1544361.0,16843,2694880,3
2018,0,0,276660.0,529194.0,1544361.0,16843,2694880,3
2017,0,2,248505.0,562766.0,1420624.0,16202,2592320,3
2017,0,2,254799.0,562766.0,1420624.0,16202,2592320,3
2018,0,2,266531.0,600966.0,1544361.0,16843,2694880,3
2018,0,2,269064.0,600966.0,1544361.0,16843,2694880,3
2019,0,1,280844.0,659200.0,1668373.0,17365,2778400,3
2019,0,1,291607.0,659200.0,1668373.0,17365,2778400,3
2020,0,1,299959.0,682461.0,1810351.0,19078,3052480,3
2020,0,1,303465.0,682461.0,1810351.0,19078,3052480,3
2019,0,0,284171.0,533831.0,1668373.0,17365,2778400,3
2019,0,0,295872.0,533831.0,1668373.0,17365,2778400,3
2020,0,0,307253.0,568464.0,1810351.0,19078,3052480,3
2020,0,0,312563.0,568464.0,1810351.0,19078,3052480,3
2019,0,2,281693.0,629740.0,1668373.0,17365,2778400,3
2019,0,2,292718.0,629740.0,1668373.0,17365,2778400,3
2020,0,2,301806.0,655838.0,1810351.0,19078,3052480,3
2020,0,2,305687.0,655838.0,1810351.0,19078,3052480,3
2021,0,1,313015.0,698336.0,2630162.0,19716,3154560,3
2021,0,1,321499.0,698336.0,2630162.0,19716,3154560,3
2022,0,1,331420.0,729521.0,1841487.0,19038,3046080,3
2022,0,1,353253.0,729521.0,1841487.0,19038,3046080,3
2021,0,0,319590.0,602593.0,2630162.0,19716,3154560,3
2021,0,0,330150.0,602593.0,2630162.0,19716,3154560,3
2022,0,0,343615.0,630058.0,1841487.0,19038,3046080,3
2022,0,0,361697.0,630058.0,1841487.0,19038,3046080,3
2021,0,2,314572.0,677382.0,2630162.0,19716,3154560,3
2021,0,2,323525.0,677382.0,2630162.0,19716,3154560,3
2022,0,2,334224.0,708389.0,1841487.0,19038,3046080,3
2022,0,2,355172.0,708389.0,1841487.0,19038,3046080,3
2015,1,1,94009.0,566242.0,1000000.0,11247,1799520,3
2015,1,1,94454.0,566242.0,1000000.0,11247,1799520,3
2016,1,1,96826.0,599330.0,2250000.0,14791,2366560,3
2016,1,1,98192.0,599330.0,2250000.0,14791,2366560,3
2015,1,0,74358.0,274900.0,1000000.0,11247,1799520,3
2015,1,0,78096.0,274900.0,1000000.0,11247,1799520,3
2016,1,0,78332.0,298301.0,2250000.0,14791,2366560,3
2016,1,0,80963.0,298301.0,2250000.0,14791,2366560,3
2015,1,2,87586.0,471012.0,1000000.0,11247,1799520,3
2015,1,2,89107.0,471012.0,1000000.0,11247,1799520,3
2016,1,2,90884.0,506063.0,2250000.0,14791,2366560,3
2016,1,2,93174.0,506063.0,2250000.0,14791,2366560,3
2017,1,1,100400.0,625683.0,1420624.0,16202,2592320,3
2017,1,1,104212.0,625683.0,1420624.0,16202,2592320,3
2018,1,1,105097.0,707932.0,1544361.0,16843,2694880,3
2018,1,1,105920.0,707932.0,1544361.0,16843,2694880,3
2017,1,0,84444.0,322523.0,1420624.0,16202,2592320,3
2017,1,0,87921.0,322523.0,1420624.0,16202,2592320,3
2018,1,0,90136.0,357131.0,1544361.0,16843,2694880,3
2018,1,0,91144.0,357131.0,1544361.0,16843,2694880,3
2017,1,2,95922.0,540570.0,1420624.0,16202,2592320,3
2017,1,2,99879.0,540570.0,1420624.0,16202,2592320,3
2018,1,2,101223.0,617111.0,1544361.0,16843,2694880,3
2018,1,2,102311.0,617111.0,1544361.0,16843,2694880,3
2019,1,1,108134.0,715976.0,1668373.0,17365,2778400,3
2019,1,1,110647.0,715976.0,1668373.0,17365,2778400,3
2020,1,1,112943.0,748323.0,1810351.0,19078,3052480,3
2020,1,1,113234.0,748323.0,1810351.0,19078,3052480,3
2019,1,0,92689.0,380464.0,1668373.0,17365,2778400,3
2019,1,0,95137.0,380464.0,1668373.0,17365,2778400,3
2020,1,0,96838.0,409189.0,1810351.0,19078,3052480,3
2020,1,0,98778.0,409189.0,1810351.0,19078,3052480,3
2019,1,2,104505.0,637135.0,1668373.0,17365,2778400,3
2019,1,2,107014.0,637135.0,1668373.0,17365,2778400,3
2020,1,2,109182.0,669121.0,1810351.0,19078,3052480,3
2020,1,2,109994.0,669121.0,1810351.0,19078,3052480,3
2021,1,1,115817.0,776090.0,2630162.0,19716,3154560,3
2021,1,1,117143.0,776090.0,2630162.0,19716,3154560,3
2022,1,1,121232.0,810707.0,1841487.0,19038,3046080,3
2022,1,1,127531.0,810707.0,1841487.0,19038,3046080,3
2021,1,0,102167.0,406828.0,2630162.0,19716,3154560,3
2021,1,0,102892.0,406828.0,2630162.0,19716,3154560,3
2022,1,0,107690.0,426145.0,1841487.0,19038,3046080,3
2022,1,0,116273.0,426145.0,1841487.0,19038,3046080,3
2021,1,2,112830.0,695276.0,2630162.0,19716,3154560,3
2021,1,2,114079.0,695276.0,2630162.0,19716,3154560,3
2022,1,2,118356.0,729004.0,1841487.0,19038,3046080,3
2022,1,2,125178.0,729004.0,1841487.0,19038,3046080,3
2015,2,1,307487.0,1014991.0,1000000.0,11247,1799520,3
2015,2,1,318297.0,1014991.0,1000000.0,11247,1799520,3
2016,2,1,325017.0,1113959.0,2250000.0,14791,2366560,3
2016,2,1,332145.0,1113959.0,2250000.0,14791,2366560,3
2015,2,0,305618.0,653694.0,1000000.0,11247,1799520,3
2015,2,0,319228.0,653694.0,1000000.0,11247,1799520,3
2016,2,0,324937.0,694106.0,2250000.0,14791,2366560,3
2016,2,0,331237.0,694106.0,2250000.0,14791,2366560,3
2015,2,2,306876.0,896895.0,1000000.0,11247,1799520,3
2015,2,2,318601.0,896895.0,1000000.0,11247,1799520,3
2016,2,2,324992.0,983877.0,2250000.0,14791,2366560,3
2016,2,2,332119.0,983877.0,2250000.0,14791,2366560,3
2017,2,1,345151.0,1219151.0,1420624.0,16202,2592320,3
2017,2,1,354866.0,1219151.0,1420624.0,16202,2592320,3
2018,2,1,368680.0,1333971.0,1544361.0,16843,2694880,3
2018,2,1,372260.0,1333971.0,1544361.0,16843,2694880,3
2017,2,0,341682.0,806638.0,1420624.0,16202,2592320,3
2017,2,0,353103.0,806638.0,1420624.0,16202,2592320,3
2018,2,0,364151.0,886325.0,1544361.0,16843,2694880,3
2018,2,0,367805.0,886325.0,1544361.0,16843,2694880,3
2017,2,2,344427.0,1103337.0,1420624.0,16202,2592320,3
2017,2,2,354678.0,1103337.0,1420624.0,16202,2592320,3
2018,2,2,367754.0,1218079.0,1544361.0,16843,2694880,3
2018,2,2,371376.0,1218079.0,1544361.0,16843,2694880,3
2019,2,1,388979.0,1375176.0,1668373.0,17365,2778400,3
2019,2,1,402254.0,1375176.0,1668373.0,17365,2778400,3
2020,2,1,412902.0,1430785.0,1810351.0,19078,3052480,3
2020,2,1,416699.0,1430785.0,1810351.0,19078,3052480,3
2019,2,0,376860.0,914296.0,1668373.0,17365,2778400,3
2019,2,0,391009.0,914296.0,1668373.0,17365,2778400,3
2020,2,0,404091.0,977654.0,1810351.0,19078,3052480,3
2020,2,0,411342.0,977654.0,1810351.0,19078,3052480,3
2019,2,2,386198.0,1266876.0,1668373.0,17365,2778400,3
2019,2,2,399732.0,1266876.0,1668373.0,17365,2778400,3
2020,2,2,410988.0,1324959.0,1810351.0,19078,3052480,3
2020,2,2,415681.0,1324959.0,1810351.0,19078,3052480,3
2021,2,1,428832.0,1474426.0,2630162.0,19716,3154560,3
2021,2,1,438642.0,1474426.0,2630162.0,19716,3154560,3
2022,2,1,452653.0,1540228.0,1841487.0,19038,3046080,3
2022,2,1,480785.0,1540228.0,1841487.0,19038,3046080,3
2021,2,0,421757.0,1009421.0,2630162.0,19716,3154560,3
2021,2,0,433041.0,1009421.0,2630162.0,19716,3154560,3
2022,2,0,451305.0,1056204.0,1841487.0,19038,3046080,3
2022,2,0,477969.0,1056204.0,1841487.0,19038,3046080,3
2021,2,2,427402.0,1372659.0,2630162.0,19716,3154560,3
2021,2,2,437604.0,1372659.0,2630162.0,19716,3154560,3
2022,2,2,452580.0,1437394.0,1841487.0,19038,3046080,3
2022,2,2,480350.0,1437394.0,1841487.0,19038,3046080,3
2015,0,1,210932.0,350517.0,910000.0,8525,1364000,3
2015,0,1,218935.0,350517.0,910000.0,8525,1364000,3
2016,0,1,224987.0,409810.0,910000.0,9965,1594400,3
2016,0,1,231212.0,409810.0,910000.0,9965,1594400,3
2015,0,0,221840.0,313724.0,910000.0,8525,1364000,3
2015,0,0,232942.0,313724.0,910000.0,8525,1364000,3
2016,0,0,237901.0,337788.0,910000.0,9965,1594400,3
2016,0,0,241079.0,337788.0,910000.0,9965,1594400,3
2015,0,2,216823.0,330646.0,910000.0,8525,1364000,3
2015,0,2,226501.0,330646.0,910000.0,8525,1364000,3
2016,0,2,231673.0,371605.0,910000.0,9965,1594400,3
2016,0,2,236403.0,371605.0,910000.0,9965,1594400,3
2017,0,1,240655.0,443810.0,1367000.0,10569,1691040,3
2017,0,1,244264.0,443810.0,1367000.0,10569,1691040,3
2018,0,1,254959.0,491151.0,1486065.0,11417,1826720,3
